x,Q2,fu,fd,fs,fubar,fdbar,fsbar
0.05,1.8,0.46796766333079665,0.35485203190415254,0.08664550814150747,0.1548008386809271,0.19870854235900215,0.07948392442131913
0.05252525252525253,1.8,0.4739012879984154,0.3568965290280188,0.08457015692498304,0.15130625723567853,0.19616168124070776,0.0767699041936979
0.05505050505050505,1.8,0.4796466887404007,0.35879248903706656,0.08261395424656105,0.14793367600132226,0.19363637096212083,0.07418233201257587
0.05757575757575758,1.8,0.48521503382911424,0.36054891560811114,0.08076775769988889,0.14467877580566502,0.1911317800401955,0.07171438404587878
0.060101010101010106,1.8,0.4906205471514095,0.36217759779492986,0.0790218625793599,0.14153126675651775,0.1886462751165834,0.06935567772634445
0.06262626262626263,1.8,0.4958664639054157,0.36368272069115504,0.07736876333365021,0.13848803791640457,0.18617903021602691,0.06710158265993275
0.06515151515151515,1.8,0.5009666201640135,0.36507493119702245,0.07580103294151765,0.13554011652531728,0.1837285828683428,0.06494323762673995
0.06767676767676768,1.8,0.5059249020904721,0.3663582126160453,0.07431175654308945,0.13268435452566174,0.18129437063270792,0.0628765378791829
0.07020202020202021,1.8,0.5107529463856104,0.3675412513171429,0.07289535213544324,0.12991377179376828,0.17887510581467647,0.06089453771670021
0.07272727272727272,1.8,0.5154528131268874,0.3686268687187726,0.07154591831982307,0.1272246575605727,0.17647029625326832,0.05899322791874819
0.07525252525252527,1.8,0.5200303674339264,0.36961990669769185,0.07025871054753914,0.12461260716570395,0.17407906160999945,0.057168040203917345
0.07777777777777778,1.8,0.5244921787116053,0.3705255637647506,0.0690292972365998,0.12207282688140982,0.17170072831857436,0.05541428479769909
0.0803030303030303,1.8,0.5288388195271121,0.3713454584185762,0.06785305470699328,0.11960282600433948,0.16933535070196132,0.05372929797909359
0.08282828282828283,1.8,0.5330793099327243,0.3720858309708781,0.06672700756591049,0.11719775407505696,0.16698174165857496,0.05210840056702089
0.08535353535353536,1.8,0.5372119854041583,0.37274684617695464,0.06564647294795059,0.11485524552938056,0.16464023527802585,0.050549099239011894
0.08787878787878789,1.8,0.5412439971697095,0.3733334375835567,0.06460899481465576,0.11257180837408838,0.1623099710989931,0.04904793391889711
0.0904040404040404,1.8,0.5451762578702648,0.3738470704701733,0.06361114212609374,0.11034429939915655,0.15999067705689868,0.047601930894838225
0.09292929292929294,1.8,0.5490073258740249,0.37428782251090553,0.06264928801415381,0.10817022559292971,0.15768234870965603,0.04620869664448619
0.09545454545454546,1.8,0.5527449422633792,0.3746606697137302,0.061721999681748727,0.10604648899799182,0.15538395961960277,0.044865228892706444
0.09797979797979799,1.8,0.5563853002257035,0.3749645808001373,0.06082571051127006,0.10397122987778444,0.1530965419494775,0.04356973648761664
0.10050505050505051,1.8,0.5599338548545532,0.3752031013481816,0.05995896329619262,0.10194204821133353,0.15081929143064557,0.04231990696428511
0.10303030303030303,1.8,0.563391593372911,0.37537757273982697,0.059119571475205114,0.09995670318047073,0.14855224267658695,0.04111356758381336
0.10555555555555557,1.8,0.5667554344412076,0.3754872504152543,0.05830467639103014,0.09801341128063491,0.14629620070210664,0.03994897942009571
0.10808080808080808,1.8,0.5700327517407675,0.37553640773794084,0.05751373074471029,0.09611004576870016,0.14404987296945818,0.03882411299694103
0.11060606060606061,1.8,0.5732194897461049,0.37552395532460725,0.05674404533589303,0.09424496017175561,0.14181447773806813,0.03773731586396064
0.11313131313131314,1.8,0.5763172906806102,0.3754513209860568,0.055994127299439186,0.09241647858481938,0.1395898878539892,0.03668698245025713
0.11565656565656567,1.8,0.5793300457675125,0.37532101185857963,0.05526317771162747,0.09062295577878378,0.13737551361126282,0.03567151028852467
0.1181818181818182,1.8,0.5822520239461054,0.37513122070038873,0.05454873748970015,0.08886312574257901,0.1351730319875934,0.03468950486392887
0.12070707070707072,1.8,0.5850892654779732,0.37488514778120463,0.0538504834246797,0.08713552427217615,0.1329811978972408,0.03373963637060808
